transaction_id,customer_id,customer_name,customer_risk_profile,account_id,account_type,timestamp,amount_usd,quantity,transaction_type,counterparty_name,counterparty_country,status,channel
TXND8A8D8E1,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-04-28 23:26:36,439516.55,1,Wire,S.A. Trade Corp,United Kingdom,Settled,Wire Transfer
TXNB9651634,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-29 01:34:46,86147.44,1,Deposit,Self,India,Settled,Online Banking
TXN29174D58,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-29 03:14:44,171651.53,1,Deposit,Self,India,Settled,Mobile App
TXNC2E6D0F7,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-04-29 03:21:22,2080223.02,1,Wire,M. K. Holdings,United Kingdom,Settled,Wire Transfer
TXNB3ACB410,CUST001,Priya Patel,Low,ACC1003,Checking,2026-04-29 05:30:34,1689879.08,1,Wire,Sana Wires,Australia,Settled,Wire Transfer
TXN4B6BE5D6,CUST010,Amrita Sen,High,ACC1021,Savings,2026-04-29 05:36:45,830256.67,1,Wire,S.A. Trade Corp,United Kingdom,Settled,Wire Transfer
TXN04069522,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-04-29 08:14:25,82084.34,1,Transfer,Sana Wires,Myanmar,Settled,Online Banking
TXNF6EB2E30,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-04-29 11:07:18,1416948.92,1,Wire,Pyongyang Export,Switzerland,Settled,Wire Transfer
TXND8639C57,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-29 11:08:09,329977.98,1,Withdrawal,Self,India,Settled,Mobile App
TXN2C60FB9F,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-04-29 11:15:47,134671.31,1,Deposit,Self,India,Settled,Online Banking
TXNA260D3F2,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-29 12:04:05,126796.18,1,Transfer,Damascus Trading,Switzerland,Settled,Online Banking
TXNE40D27DB,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-29 12:10:17,1862071.34,1,Wire,Sana Wires,Singapore,Settled,Wire Transfer
TXN889640F3,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-29 12:10:29,3485406.02,1,Wire,M. K. Holdings,India,Settled,Wire Transfer
TXN34923807,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-04-29 13:42:30,204744.45,1,Transfer,Sana Wires,Germany,Settled,Online Banking
TXNC8F63E93,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-29 16:34:44,4942.2,1,Deposit,Self,India,Settled,Online Banking
TXN965C7DC1,CUST008,Karan Johar,Low,ACC1015,Business,2026-04-29 18:16:03,4054756.41,1,Wire,Sana Wires,Singapore,Settled,Wire Transfer
TXN17B080FA,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-29 21:18:57,31848.62,1,Transfer,Global Trading Ltd,India,Settled,Online Banking
TXN0C532E51,CUST008,Karan Johar,Low,ACC1014,Checking,2026-04-29 22:48:26,105107.93,1,Transfer,Direct Express,Japan,Settled,Online Banking
TXN6651153A,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-30 01:00:34,443979.81,1,Deposit,Self,India,Settled,Online Banking
TXN3D85E4E0,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-30 03:14:19,366622.18,1,Transfer,Direct Express,India,Settled,Mobile App
TXNDA9CA382,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-04-30 03:33:14,3474608.42,1,Wire,Capital Horizons,Switzerland,Settled,Wire Transfer
TXN8E3F3824,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-04-30 07:59:49,132077.38,1,Withdrawal,Self,India,Settled,Mobile App
TXN9EDCD8E7,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-30 09:23:48,158985.16,1,Deposit,Self,India,Settled,Mobile App
TXNC2578289,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-30 09:34:58,1615381.33,1,Wire,Tehran General Commerce,United States,Settled,Wire Transfer
TXN8C179C65,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-04-30 10:17:24,522267.51,1,Deposit,Self,India,Settled,Mobile App
TXNFDEB9427,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-04-30 10:20:00,828459.52,1,Wire,Tehran General Commerce,Germany,Settled,Wire Transfer
TXN28A6AB3E,CUST005,Amit Verma,Low,ACC1011,Checking,2026-04-30 10:40:20,87961.22,1,Deposit,Self,India,Settled,Online Banking
TXN8892A4AD,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-04-30 11:46:55,497782.71,1,Deposit,Self,India,Settled,Online Banking
TXN5189E857,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-04-30 14:35:03,43703.32,1,Deposit,Self,India,Settled,Mobile App
TXN3B41429D,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-04-30 19:10:07,7400.88,1,Withdrawal,Self,India,Settled,ATM
TXNF9E57A32,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-04-30 19:15:48,1765.37,1,Withdrawal,Self,India,Settled,Branch
TXNBA5A8C82,CUST010,Amrita Sen,High,ACC1021,Savings,2026-04-30 20:38:00,118301.21,1,Withdrawal,Self,India,Settled,Online Banking
TXNBA62DC47,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-30 21:34:00,381923.69,1,Withdrawal,Self,India,Settled,Online Banking
TXN46D20A79,CUST008,Karan Johar,Low,ACC1016,Checking,2026-04-30 22:06:46,31016.14,1,Deposit,Self,India,Settled,Online Banking
TXN2664B47B,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-04-30 22:11:40,218492.14,1,Withdrawal,Self,India,Settled,Online Banking
TXN1BE78E1E,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-01 03:16:45,137915.21,1,Transfer,Capital Horizons,United States,Settled,Online Banking
TXNF1521D0B,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-01 06:26:38,90787.24,1,Withdrawal,Self,India,Settled,Mobile App
TXNVOL000,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-01 11:00:05,100000.0,25,Transfer,Global Trading Ltd,India,Settled,Online Banking
TXNF0A3075B,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-01 14:01:35,384611.68,1,Deposit,Self,India,Settled,Online Banking
TXN72354B08,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-01 14:24:37,2281.94,1,Withdrawal,Self,India,Settled,ATM
TXNB4ECD304,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-01 15:48:09,50901.39,1,Deposit,Self,India,Settled,Mobile App
TXN315BB1DF,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-01 17:03:23,1145645.05,1,Wire,Global Trading Ltd,Singapore,Pending,Wire Transfer
TXNA6A9FABD,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-01 17:21:23,301182.47,1,Deposit,Self,India,Settled,Mobile App
TXN1E5672AD,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-01 21:08:25,445304.48,1,Wire,Damascus Trading,United Kingdom,Settled,Wire Transfer
TXND37463A9,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-01 21:37:37,817520.95,1,Deposit,Self,India,Settled,Online Banking
TXN6200C3F0,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-01 21:49:48,51452.75,1,Withdrawal,Self,India,Settled,Mobile App
TXNA33172B5,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-02 00:09:09,617370.99,1,Wire,Capital Horizons,India,Pending,Wire Transfer
TXN5440FC73,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-02 03:06:31,775427.97,1,Wire,S.A. Trade Corp,Japan,Settled,Wire Transfer
TXN1386D477,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-02 04:48:49,112354.52,1,Wire,Hassan & Co Financials,Australia,Settled,Wire Transfer
TXNE8568080,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-02 10:35:50,458430.38,1,Transfer,Nexus Logistics,United States,Pending,Mobile App
TXNVOL001,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-02 11:00:05,100000.0,25,Transfer,Global Trading Ltd,India,Settled,Online Banking
TXN5D6877EA,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-02 14:08:25,2085221.64,1,Wire,S.A. Trade Corp,Canada,Settled,Wire Transfer
TXND87006AC,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-02 14:55:39,169775.15,1,Wire,Capital Horizons,Germany,Settled,Wire Transfer
TXN24ACD2A0,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-02 21:20:52,101993.65,1,Wire,Vertex Clearing,United Kingdom,Settled,Wire Transfer
TXN6C70543E,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-03 00:46:04,172280.79,1,Transfer,Vertex Clearing,UAE,Settled,Online Banking
TXN09EE3758,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-03 00:57:09,1573176.89,1,Wire,Pyongyang Export,Australia,Settled,Wire Transfer
TXN571AC3B0,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-03 01:50:32,538819.74,1,Withdrawal,Self,India,Settled,Online Banking
TXN7B491164,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-03 03:46:20,802067.06,1,Transfer,Tehran General Commerce,Singapore,Settled,Mobile App
TXNAD1DF013,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-03 04:32:52,128016.18,1,Transfer,Pyongyang Export,Japan,Settled,Online Banking
TXNBF88440D,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-03 05:48:06,2151032.89,1,Withdrawal,Self,India,Settled,Online Banking
TXNA165ACBD,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-03 08:07:49,408191.96,1,Transfer,S.A. Trade Corp,Australia,Settled,Online Banking
TXN94B11490,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-03 10:56:38,37090.04,1,Transfer,Sana Wires,Canada,Settled,Mobile App
TXN99103956,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-03 11:34:14,418670.26,1,Deposit,Self,India,Settled,Online Banking
TXNFC4E5A97,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-03 14:44:52,17739024.15,1,Deposit,Self,India,Declined,Online Banking
TXN8D1DC7FA,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-03 18:24:16,542628.36,1,Transfer,Nexus Logistics,Switzerland,Settled,Online Banking
TXN1E1093B7,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-03 21:56:06,613258.57,1,Deposit,Self,India,Settled,Mobile App
TXNA0CE2780,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-04 00:42:11,92938.95,1,Withdrawal,Self,India,Settled,Online Banking
TXN36872D23,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-04 03:38:03,71509.17,1,Transfer,Nexus Logistics,Japan,Settled,Mobile App
TXN80BE3516,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-04 04:23:41,416578.05,1,Deposit,Self,India,Settled,Online Banking
TXN6905F46A,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-04 04:32:41,652506.91,1,Transfer,Hassan & Co Financials,Germany,Settled,Online Banking
TXN954A3CD4,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-04 04:52:54,3163185.46,1,Wire,Vertex Clearing,Singapore,Settled,Wire Transfer
TXN7F396D87,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-04 05:22:16,190669.9,1,Wire,Vertex Clearing,Japan,Settled,Wire Transfer
TXNAADFA350,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-04 08:53:29,267645.5,1,Withdrawal,Self,India,Settled,Mobile App
TXN4E2941CD,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-04 09:14:30,51579.62,1,Withdrawal,Self,India,Settled,Mobile App
TXN885A2C2D,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-04 12:33:18,182110.11,1,Deposit,Self,India,Settled,Online Banking
TXN93DA7830,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-04 15:15:19,22117.26,1,Transfer,S.A. Trade Corp,United Kingdom,Settled,Mobile App
TXN3D3FF609,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-04 16:55:49,10804.93,1,Deposit,Self,India,Settled,Mobile App
TXN0110C439,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-04 17:20:48,277113.35,1,Transfer,Global Trading Ltd,Singapore,Settled,Online Banking
TXN01F21441,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-04 21:47:13,937816.17,1,Deposit,Self,India,Settled,Online Banking
TXN23AA9971,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-04 21:59:51,9491.71,1,Transfer,Capital Horizons,Japan,Settled,Online Banking
TXN6C11D4BC,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-04 23:25:44,314972.32,1,Withdrawal,Self,India,Settled,Online Banking
TXN499B63DE,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-05 00:05:44,345640.24,1,Wire,Capital Horizons,Switzerland,Settled,Wire Transfer
TXN04B2884C,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-05 03:34:03,14922.51,1,Transfer,Hassan & Co Financials,Australia,Settled,Online Banking
TXNC56F5055,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-05 07:49:46,208298.31,1,Transfer,S.A. Trade Corp,Japan,Settled,Online Banking
TXNA686914C,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-05 08:19:16,99459.41,1,Transfer,Sana Wires,United States,Settled,Online Banking
TXN67865273,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-05 09:04:16,734519.55,1,Deposit,Self,India,Settled,Online Banking
TXN28C50CA6,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-05 13:12:32,91253.05,1,Transfer,Global Trading Ltd,Japan,Settled,Online Banking
TXN77407691,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-05 14:56:53,66472.47,1,Deposit,Self,India,Settled,Online Banking
TXN1067DD4D,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-05 15:30:11,371007.64,1,Wire,S.A. Trade Corp,United Kingdom,Settled,Wire Transfer
TXNEE3AD30C,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-05 16:35:24,91560.33,1,Wire,Sana Wires,Singapore,Settled,Wire Transfer
TXN9CE48494,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-05 16:51:39,903965.11,1,Transfer,Tehran General Commerce,United Kingdom,Settled,Online Banking
TXNFC28637A,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-05 20:43:32,4505.81,1,Deposit,Self,India,Settled,Online Banking
TXN6F863FFB,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-06 00:33:40,50929.05,1,Wire,Pyongyang Export,Singapore,Settled,Wire Transfer
TXN16F77559,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-06 01:27:07,65616.17,1,Deposit,Self,India,Settled,Mobile App
TXN1661C396,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-06 07:30:06,755393.27,1,Wire,Damascus Trading,Japan,Settled,Wire Transfer
TXNB6510ADA,CUST009,Anjali Gupta,Low,ACC1018,Business,2026-05-06 10:26:33,1335471.52,1,Wire,Hassan & Co Financials,Canada,Settled,Wire Transfer
TXN78D94792,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-06 13:15:32,31161.33,1,Transfer,S.A. Trade Corp,India,Settled,Mobile App
TXN480CA3AE,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-06 13:55:03,524851.96,1,Wire,Capital Horizons,Japan,Settled,Wire Transfer
TXNBE2D2CD8,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-06 14:23:18,124816.21,1,Deposit,Self,India,Settled,Online Banking
TXN04A2A42C,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-06 16:12:13,4366233.25,1,Wire,S.A. Trade Corp,Switzerland,Settled,Wire Transfer
TXNCA0E84EA,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-06 17:59:11,249896.12,1,Deposit,Self,India,Settled,Online Banking
TXN90E3AC58,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-06 17:59:54,236488.12,1,Withdrawal,Self,India,Settled,Mobile App
TXNF2631928,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-06 18:38:54,228234.05,1,Wire,Tehran General Commerce,North Korea,Settled,Wire Transfer
TXNEC1FD51D,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-06 19:14:26,227850.82,1,Withdrawal,Self,India,Settled,Online Banking
TXN681D5221,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-06 23:47:10,1992797.89,1,Wire,Global Trading Ltd,Australia,Settled,Wire Transfer
TXNC591D5BF,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-07 01:18:13,74940.66,1,Deposit,Self,India,Settled,Mobile App
TXN1498DB37,CUST009,Anjali Gupta,Low,ACC1019,Business,2026-05-07 01:28:20,1887985.3,1,Withdrawal,Self,India,Settled,Mobile App
TXN70968F52,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-07 04:54:02,650193.3,1,Deposit,Self,India,Settled,Mobile App
TXN6803BC83,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-07 07:56:29,115275.65,1,Transfer,S.A. Trade Corp,UAE,Settled,Online Banking
TXN7227B5D0,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-07 07:59:29,1056388.05,1,Transfer,Hassan & Co Financials,United States,Settled,Mobile App
TXNB3F5E854,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-07 08:43:56,1296488.03,1,Withdrawal,Self,India,Settled,Online Banking
TXN70D81841,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-07 09:43:55,197445.89,1,Transfer,Hassan & Co Financials,Canada,Settled,Online Banking
TXNF3FC2A18,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-07 10:31:06,230024.11,1,Deposit,Self,India,Settled,Online Banking
TXN72EE40EC,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-07 13:40:42,2528000.45,1,Wire,Damascus Trading,Australia,Settled,Wire Transfer
TXN2FA6D982,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-07 15:26:34,543353.68,1,Wire,Vertex Clearing,United States,Settled,Wire Transfer
TXN243A877C,CUST002,Vikram Malhotra,High,ACC1005,Business,2026-05-07 17:59:57,1906001.67,1,Wire,Damascus Trading,Singapore,Settled,Wire Transfer
TXNC62FE518,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-07 18:32:53,1213203.9,1,Wire,Tehran General Commerce,Germany,Settled,Wire Transfer
TXN824B1C1C,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-07 19:32:20,474830.97,1,Transfer,Vertex Clearing,Australia,Settled,Online Banking
TXN3AA97FD3,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-07 21:49:45,12344.52,1,Withdrawal,Self,India,Settled,Branch
TXN3B6AAFAD,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-08 00:54:17,848223.56,1,Wire,Vertex Clearing,Singapore,Settled,Wire Transfer
TXNB4062A18,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-08 01:06:24,4291357.77,1,Wire,Sana Wires,Canada,Settled,Wire Transfer
TXN07AF3C60,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-08 01:29:49,288547.1,1,Withdrawal,Self,India,Settled,Online Banking
TXN21E3A2C7,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-08 02:16:42,220310.12,1,Wire,Hassan & Co Financials,Japan,Settled,Wire Transfer
TXNF19BB830,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-08 04:05:03,95792.32,1,Deposit,Self,India,Pending,Mobile App
TXN1C7817FE,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-08 04:11:18,473298.84,1,Transfer,S.A. Trade Corp,United States,Settled,Mobile App
TXNB032E23D,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-08 05:16:42,288015.8,1,Withdrawal,Self,India,Settled,Online Banking
TXN7F817D02,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-08 06:28:17,119205.88,1,Wire,S.A. Trade Corp,Canada,Settled,Wire Transfer
TXN6DE2D523,CUST004,Deepa Krishnan,Medium,ACC1008,Checking,2026-05-08 09:01:21,86660.45,1,Withdrawal,Self,India,Settled,Mobile App
TXNEB84AEAB,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-08 11:43:56,42741.36,1,Transfer,Vertex Clearing,United States,Settled,Online Banking
TXN24FF0D0B,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-08 11:48:00,679377.03,1,Wire,Tehran General Commerce,Canada,Settled,Wire Transfer
TXN15967DED,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-08 13:31:09,428531.28,1,Wire,Direct Express,United Kingdom,Settled,Wire Transfer
TXNB669C526,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-08 14:11:37,84477.8,1,Deposit,Self,India,Settled,Mobile App
TXN87AF0310,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-08 14:44:08,73354.33,1,Wire,M. K. Holdings,Singapore,Settled,Wire Transfer
TXN9A641655,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-08 15:16:56,3331904.71,1,Wire,Damascus Trading,UAE,Settled,Wire Transfer
TXN59F181DD,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-08 15:35:56,102971.04,1,Wire,Hassan & Co Financials,India,Settled,Wire Transfer
TXN5C50D2A1,CUST003,Aarav Mehta,Low,ACC1006,Business,2026-05-08 17:53:56,659061.03,1,Wire,Hassan & Co Financials,UAE,Settled,Wire Transfer
TXN8676E06A,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-08 18:21:23,304073.4,1,Withdrawal,Self,India,Settled,Mobile App
TXND534C893,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-08 20:30:13,469826.32,1,Transfer,Tehran General Commerce,Japan,Settled,Online Banking
TXN69542E22,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-08 20:45:22,171820.67,1,Withdrawal,Self,India,Settled,Mobile App
TXN7BF08D14,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-08 21:32:23,465065.12,1,Deposit,Self,India,Settled,Online Banking
TXN4ED871A7,CUST000,Rohan Sharma,Low,ACC1001,Checking,2026-05-09 00:06:59,2760.51,1,Transfer,Global Trading Ltd,United States,Declined,Online Banking
TXN9EEE80D8,CUST001,Priya Patel,Low,ACC1003,Checking,2026-05-09 02:08:47,264624.17,1,Deposit,Self,India,Settled,Mobile App
TXN14240940,CUST006,Sanjay Singhania,High,ACC1012,Checking,2026-05-09 02:38:24,145788.82,1,Deposit,Self,India,Settled,Online Banking
TXN2D92C4EC,CUST001,Priya Patel,Low,ACC1004,Checking,2026-05-09 03:02:10,242796.85,1,Withdrawal,Self,India,Settled,Online Banking
TXNF13C1858,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-09 05:31:43,36258.88,1,Transfer,Direct Express,Switzerland,Settled,Online Banking
TXNBB506CE4,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-09 10:02:40,3986482.57,1,Wire,S.A. Trade Corp,Singapore,Settled,Wire Transfer
TXNC75BD237,CUST009,Anjali Gupta,Low,ACC1017,Business,2026-05-09 10:05:10,260031.25,1,Withdrawal,Self,India,Declined,Online Banking
TXN7622278D,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-09 10:35:12,154723.45,1,Withdrawal,Self,India,Settled,Mobile App
TXN71BA985E,CUST004,Deepa Krishnan,Medium,ACC1007,Business,2026-05-09 15:26:15,435254.15,1,Deposit,Self,India,Settled,Online Banking
TXN74647EEF,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-09 17:11:25,82751.11,1,Withdrawal,Self,India,Settled,Online Banking
TXN7B6BE782,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-09 21:15:47,96537.51,1,Transfer,Damascus Trading,Japan,Pending,Online Banking
TXN3B99D925,CUST005,Amit Verma,Low,ACC1011,Checking,2026-05-09 21:21:39,153716.51,1,Withdrawal,Self,India,Settled,Online Banking
TXNDC27D646,CUST005,Amit Verma,Low,ACC1010,Checking,2026-05-09 23:53:10,170462.16,1,Deposit,Self,India,Declined,Mobile App
TXNCD306D7D,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-10 00:21:39,13815.65,1,Transfer,S.A. Trade Corp,Singapore,Settled,Online Banking
TXN58F2A953,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-10 01:35:14,4350.15,1,Deposit,Self,India,Settled,Mobile App
TXN3EC9AD89,CUST008,Karan Johar,Low,ACC1016,Checking,2026-05-10 02:45:47,16595.82,1,Transfer,Pyongyang Export,Japan,Settled,Online Banking
TXN13A9C927,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-10 03:07:50,3649718.98,1,Transfer,Vertex Clearing,Singapore,Settled,Mobile App
TXN85928F5F,CUST000,Rohan Sharma,Low,ACC1002,Business,2026-05-10 03:52:27,84561.35,1,Withdrawal,Self,India,Settled,Mobile App
TXN3A3AD023,CUST010,Amrita Sen,High,ACC1020,Checking,2026-05-10 04:35:05,113224.4,1,Withdrawal,Self,India,Settled,Mobile App
TXNA025BC7B,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-10 05:26:57,23691.21,1,Transfer,Capital Horizons,United States,Settled,Online Banking
TXN672D950F,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-10 07:39:15,109616.76,1,Withdrawal,Self,India,Settled,Mobile App
TXN04B94FE4,CUST008,Karan Johar,Low,ACC1014,Checking,2026-05-10 07:50:35,49106.2,1,Deposit,Self,India,Settled,Online Banking
TXNC306D60B,CUST004,Deepa Krishnan,Medium,ACC1009,Business,2026-05-10 08:22:16,1579450.94,1,Wire,Capital Horizons,Switzerland,Settled,Wire Transfer
TXN04CC49E8,CUST008,Karan Johar,Low,ACC1015,Business,2026-05-10 08:42:24,371672.25,1,Withdrawal,Self,India,Settled,Online Banking
TXN673AC993,CUST007,Jaspreet Singh,Medium,ACC1013,Business,2026-05-10 08:48:19,212443.61,1,Wire,Damascus Trading,United States,Settled,Wire Transfer
TXN8ECFF2AC,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-10 08:51:42,4943.07,1,Deposit,Self,India,Settled,Mobile App
TXN6C8F946F,CUST011,Ravi Shastri,Low,ACC1022,Savings,2026-05-10 09:22:26,70627.55,1,Deposit,Self,India,Settled,Online Banking
TXN618C568C,CUST010,Amrita Sen,High,ACC1021,Savings,2026-05-10 12:08:28,102731.6,1,Transfer,Capital Horizons,Canada,Settled,Online Banking
TXN5C41AA59,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-10 14:47:09,97895.6,1,Withdrawal,Self,India,Settled,Online Banking
TXN5073F82B,CUST000,Rohan Sharma,Low,ACC1000,Checking,2026-05-10 16:55:59,127114.91,1,Withdrawal,Self,India,Settled,Mobile App
TXND35F4A25,CUST011,Ravi Shastri,Low,ACC1023,Checking,2026-05-10 19:41:21,11738.4,1,Withdrawal,Self,India,Settled,ATM
TXN0381B8DD,CUST011,Ravi Shastri,Low,ACC1024,Checking,2026-05-10 22:27:07,14574.8,1,Deposit,Self,India,Settled,Mobile App
